data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9155553,356,IND109749,109749,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Ranbir Singh Pora,Ranbir Singh Pura,32.6049,74.7315,1,Amar Ujala,National,"On 22 April 2022, sanitation workers held a protest at Ranbir Singh Pura city (Jammu district, J&K) to demand increase in wages and regularization. [size=no report]",0,1650988414,IND
9155558,356,IND109747,109747,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India); Government of India (2014-),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Bishnah,Arnia,32.5203,74.7986,1,Amar Ujala,National,"On 22 April 2022, casual workers led by panches (local government heads) held a protest at Arnia town (Jammu district, J&K) to demand regularization and increase in wages. [size=no report]",0,1650988414,IND
9155564,356,IND109750,109750,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Kathua,Bashohli,Basohli,32.5039,75.8109,1,Amar Ujala,National,"On 22 April 2022, sanitation workers held a protest at Basohli city (Kathua district, J&K) to demand increase in wages and regularization. [size=no report]",0,1650988414,IND
9155567,356,IND109748,109748,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India); BMS: Bharatiya Mazdoor Sangh,6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Bishnah,Bishnah,32.6106,74.8556,1,Amar Ujala,National,"On 22 April 2022, workers led by BMS held a protest at Bishnah city (Jammu district, J&K) to demand regularization and increase in wages. [size=no report]",0,1650988414,IND
9155610,356,IND109895,109895,22 April 2022,2022,1,Riots,Violent demonstration,Rioters (India),,5,Police Forces of India (2014-),,1,15,South Asia,India,Jammu and Kashmir,Badgam,Beerwah,Kawoosa,34.103,74.6455,2,Chandigarh Tribune,National,"On 22 April 2022, demonstrators engaged in stone pelting against the security forces at Kawoosa area (Badgam district, J&K), following a demonstration against an armed clash that occured in the area. One demonstrator died by drowning after he jumped into the lake while he was being chased by the security forces. [size=no report]",0,1650988414,IND
9155612,356,IND109882,109882,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Punjab,Ludhiana,Ludhiana East,Ludhiana,30.912,75.8537,1,Chandigarh Tribune,National,"On 22 April 2022, residents of EWS (economically weaker sections) Colony staged a protest, in Ludhiana town (Ludhiana East, Ludhiana district, Punjab), against water shortage. [size=no report]",0,1650988414,IND
9155615,356,IND109760,109760,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),AAP: Aam Aadmi Party,6,,,0,60,South Asia,India,Chandigarh,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,1,Chandigarh Tribune,National,"On 22 April 2022, hundreds of residents the Industrial Area and AAP members staged a protest, in Chandigarh city, against demolition notices issues to shacks in the area. [size=hundreds]",0,1650988414,IND
9155619,356,IND109857,109857,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,South Asia,India,Punjab,Shahid Bhagat Singh Nagar,Nawanshahr,Nawanshahr,31.1245,76.1161,1,Chandigarh Tribune,National,"On 22 April 2022, primary teachers, under the banner of the Sanjha Adhyapak Morcha, staged a protest, in Nawanshahr town (Shaheed Bhagat Singh Nagar district, Punjab), demanding pending wages. [size=no report]",0,1650988414,IND
9155621,356,IND109813,109813,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,,,0,60,South Asia,India,Haryana,Ambala,Naraingarh,Naraingarh,30.4786,77.1295,1,Chandigarh Tribune,National,"On 22 April 2022, farmers staged a protest, outside the Naraingarh Sugar Mills (Ambala district, Haryana), over the delay in sugarcane payments. [size=no report]",0,1650988414,IND
9155623,356,IND109761,109761,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),AAP: Aam Aadmi Party,6,,,0,60,South Asia,India,Punjab,Faridkot,Faridkot,Faridkot,30.6739,74.7557,1,Chandigarh Tribune,National,"On 22 April 2022, AAP members staged a protest, in Faridkot town (Faridkot district, Punjab), against delayed lifting of procured wheat from the grain market. [size=no report]",0,1650988414,IND
9155637,356,IND109752,109752,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Jammu and Kashmir,Poonch,Mandi,Mandi,33.7972,74.2551,1,Daily Excelsior,Subnational,"On 22 April 2022, residents of Dhangri held a protest at Mandi town (Poonch district, J&K) over shortage of teachers in the primary school in their area and lack of road connectivity in the area. [size=no report]",0,1650988414,IND
9155692,356,IND109858,109858,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,South Asia,India,Meghalaya,East Khasi Hills,Mylliem,Shillong,25.5793,91.8942,1,East Mojo,Subnational,"On 22 April 2022, members of the Federation of All School Teachers of Meghalaya staged a demonstration in front the secretariat and Meghalaya Board of Secondary Education office in Shillong city (East Khasi Hills, Meghalaya) demanding the regularisation of their jobs and a salary hike. [size=no report]",0,1650988414,IND
9155719,356,IND109753,109753,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Jammu and Kashmir,Srinagar,Srinagar South,Srinagar,34.0857,74.8056,1,Greater Kashmir,Subnational,"On 22 April 2022, a large number of people held a protest at Srinagar city (J&K) over lack of power in their area. [size=large]",0,1650988414,IND
9155725,356,IND109804,109804,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),CPI: Communist Party of India,6,,,0,60,South Asia,India,Telangana,Warangal Urban,Hanamkonda,Hanamkonda,18.0101,79.5694,1,Hans India,Subnational,"On 22 April 2022, members of CPI staged a protest at Kaloji centre in Hanamkonda city (Warangal Urban district, Telangana) against the BJP central government and the rising prices of essential commodities. [size=no report]",0,1650988414,IND
9155792,356,IND109832,109832,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),INC: Indian National Congress,6,,,0,60,South Asia,India,Assam,Kokrajhar,Kokrajhar,Kokrajhar,26.4016,90.2665,1,Indian Express,National,"On 22 April 2022, members of Indian National Congress demonstrated outside the Kokrajhar Police Station (Kokrajhar, Assam) against the arrest of a Congress MLA over a tweet criticising the Prime Minister. [size=no report]",0,1650988415,IND
9155804,356,IND109797,109797,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJYM: Bharatiya Janata Yuva Morcha,6,,,0,60,South Asia,India,Andhra Pradesh,Krishna,Vijayawada,Vijayawada,16.5074,80.6466,1,Indo-Asian News Service,Regional,"On 22 April 2022, activists of Bharatiya Janata Yuva Morcha (BJYM) staged a protest at the Andhra Pradesh Public Service Commission (APPSC) in Vijayawada city (Krishna district, Andhra Pradesh) against the government's failure to solve the problem of unemployed youth in the state. [size=no report]",0,1650988415,IND
9155808,356,IND109643,109643,22 April 2022,2022,1,Riots,Mob violence,Rioters (India),Shiv Sena,5,Civilians (India),BJP: Bharatiya Janata Party,7,57,South Asia,India,Maharashtra,Mumbai Suburban,Mumbai Suburban,Mumbai - Bandra,19.0666,72.8333,1,Indo-Asian News Service,Regional,"On 22 April 2022, around 200 people, suspected to be Shiv Sena members, attacked the car of a BJP member in Mumbai - Bandra city (Mumbai Suburban, Maharashtra), over inter-political rivalry. [size=around 200]",0,1650988415,IND
9155864,356,IND109754,109754,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Sikh Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Srinagar,Srinagar South,Srinagar,34.0857,74.8056,1,Pakistan Press International,Regional,"On 22 April 2022, several Sikh community persons held a protest at Srinagar city (J&K) against the targeted demolition drive against the Muslim community in Delhi and other parts of the country. [size=several]",0,1650988415,IND
9155926,356,IND109869,109869,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,West Bengal,Cooch Behar,Tufanganj-I,Tufanganj,26.3169,89.6655,1,Telegraph (India),National,"On 22 April 2022, locals held a protest at Tufanganj city (Cooch Behar district, WB) against the local BJP minister over lack of support for storm affected areas. [size=no report]",0,1650988415,IND
9155931,356,IND109850,109850,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Muslim Group (India),6,,,0,60,South Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Telegraph (India),National,"On 22 April 2022, hundreds of people including people from Muslim community held a protest march at Kolkata city (WB) against the communal politics and targeted demolition of property against the Muslim community in Delhi. [size=hundreds]",0,1650988415,IND
9155945,356,IND109834,109834,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),INC: Indian National Congress; IYC: Indian Youth Congress,6,,,0,60,South Asia,India,Kerala,Kannur,Kannur,Kannur,11.8675,75.3576,1,The Hindu,National,"On 22 April 2022, local residents along with members of Youth Congress and Congress staged a protest in Kannur town (Kannur district, Kerala) against the semi-high-speed SilverLine railway project. [size=no report]",0,1650988415,IND
9155981,356,IND109870,109870,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Times of India,National,"On 22 April 2022, residents held a protest at Kolkata city (WB) to demand vehicle parking rights near their locality. [size=no report]",0,1650988415,IND
9155990,356,IND109883,109883,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Tripura,West Tripura,Mohanpur,Agartala,23.833,91.2864,1,Tripura Chronicle,Subnational,"On 22 April 2022, local residents staged a demonstration by blocking the road from Belonia to Hrishyamukh at Master Para in Agartala city (West Tripura, Tripura) demanding access to water and electricity in the area which has been disrupted due to natural calamities for the past three days. [size=no report]",0,1650988415,IND
9204031,356,IND110054,110054,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Bishnah,Bishnah,32.6106,74.8556,1,Amar Ujala,National,"On 22 April 2022, family members of a deceased woman held a protest at Bishnah town (Jammu district, J&K) against Reasi police over claimed murder by in-laws and demanded an investigation. [size=no report]",0,1652192378,IND
9204043,356,IND110331,110331,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Uttar Pradesh,Etah,Etah,Etah,27.5587,78.6569,1,Amar Ujala,Subnational,"On 22 April 2022, shopkeepers staged a protest, in Etah town (Etah district, UP), against a forced demolition drive by the Municipal Corporation. [size=no report]",0,1652192378,IND
9204467,356,IND110333,110333,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Lawyers (India),6,,,0,60,South Asia,India,Haryana,Sonipat,Sonipat,Sonipat,28.9947,77.0193,1,Hindustan Times,National,"On 22 April 2022, lawyers staged a protest, outside the Sonipat court in Sonipat town (Sonipat district, Haryana), against the killing of a key witness in a murder case outside the court premises. [size=no report]",0,1652192379,IND
9204498,356,IND109853,109853,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Students (India); SFI: Students Federation of India,6,,,0,60,South Asia,India,West Bengal,Birbhum,Bolpur Sriniketan,Shantiniketan,23.6816,87.678,1,India Today,National,"On 22 April 2022, students led by SFI members held a protest at Shantiniketan city (Birbhum district, WB) over the death of student and demanded that the vice-chancellor should visit the student's family. [size=no report]",0,1652192379,IND
9204709,356,IND110443,110443,22 April 2022,2022,1,Protests,Protest with intervention,Protesters (India),VHP: Vishwa Hindu Parishad; CPI: Communist Party of India; SP: Samajwadi Party,6,Police Forces of India (2014-),,1,16,South Asia,India,Delhi,North Delhi,Model Town,Delhi-Jahangirpuri,28.7313,77.1677,1,Pioneer (India),National,"On 22 April 2022, VHP, CPI and SP party members staged a protest, in Delhi-Jahangirpuri, Model Town, North Delhi, demanding an inquiry into the communal violence incidents in the area. Police prevented the protesters from meeting the victims and stopped the protesters. [size=no report]",0,1652192379,IND
9204858,356,IND110473,110473,22 April 2022,2022,1,Riots,Violent demonstration,Rioters (India),Labour Group (India),5,Police Forces of India (2014-),,1,15,South Asia,India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,1,Times of India,National,"On 22 April 2022, street vendors staged a demonstration and clashed with the police and Municipal Corporation, in Dehradun town (Dehradun district, Uttarakhand), opposing the anti-encroachment and demolition drive. [size=no report]",0,1652192380,IND
9204878,356,IND110345,110345,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Haryana,Gurugram,Gurgaon,Gurgaon,28.4601,77.0263,1,Times of India,National,"On 22 April 2022, a group of 80 parents gathered outside Amity International School, in Gurgaon city (Gurugram district, Haryana), demanding tuition fee waiver for online classes during coronavirus. [size=80]",0,1652192380,IND
9204891,356,IND109991,109991,22 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),6,,,0,60,South Asia,India,Telangana,Hyderabad,Asifnagar,Hyderabad,17.384,78.4563,1,Times of India,National,"On 22 April 2022, student members of Akhil Bharatiya Vidyarthi Parishad staged a protest at the Directorate of Medical Education office in Hyderabad city (Hyderabad district, Telangana) against what they claimed to be a seat blocking scam. [size=no report]",0,1652192380,IND
9242026,356,IND110568,110568,22 April 2022,2022,2,Protests,Peaceful protest,Protesters (India),Tribal Group (India),6,,,0,60,South Asia,India,Jharkhand,Ranchi,Nagri,Ranchi,23.3432,85.3094,2,Telegraph (India),National,"Around 22 April 2022 (between 20 - 24 April), more than 400 tribals staged a 4-day protest march from Latehar to Ranchi city (coded as Ranchi, Jharkhand), demanding cancellation of the Netarhat Field Firing Range pilot project notification. They reached Ranchi city on 24 April. [size=more than 400]",0,1652797493,IND
9155484,356,IND109664,109664,21 April 2022,2022,1,Riots,Mob violence,Rioters (India),,5,Rioters (India),,5,55,South Asia,India,Punjab,Hoshiarpur,Dasua,Kulla,31.7202,75.5459,1,DNA Daily News and Analysis; United News of India,National,"On 21 April 2022, a clash broke out between two groups leading to stone pelting, in Fatta Kulla village (Dasua, Hoshiarpur district, Punjab), over unreported reasons. 1 killed, 3 injured. [size=no report]",1,1650988414,IND
9155500,356,IND109881,109881,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Uttar Pradesh,Ghaziabad,Ghaziabad,Ghaziabad,28.6653,77.4391,1,Times of India; Hindustan Times; Indian Express,National,"On 21 April 2022, kin of a 10 year old school boy killed in an accident, staged a protest, in Ghaziabad city (Ghaziabad district, UP), demanding police action against the accused who caused the accident. [size=no report]",0,1650988414,IND
9155502,356,IND109889,109889,21 April 2022,2022,1,Protests,Protest with intervention,Protesters (India),INC: Indian National Congress,6,Police Forces of India (2014-),,1,16,South Asia,India,Delhi,North Delhi,Model Town,Delhi-Jahangirpuri,28.7313,77.1677,1,United News of India; Economic Times (India); Deccan Herald,National,"On 21 April 2022, INC members staged a protest, in Delhi-Jahangirpuri, Model Town, North Delhi, against BJP led demolition of houses owned by Muslim members who were involved in the communal clash previously. Police prevented them from entering the demolition and violence affected areas. [size=no report]",0,1650988414,IND
9155503,356,IND109890,109890,21 April 2022,2022,1,Protests,Protest with intervention,Protesters (India),IYC: Indian Youth Congress,6,Police Forces of India (2014-),,1,16,South Asia,India,Delhi,New Delhi,,Delhi - New Delhi,28.6321,77.2244,1,Free Press Journal (India); The Hindu; India Blooms News Service; Asian News International,National,"On 21 April 2022, IYC members staged a protest, near Union Urban Development Minister's residence, in Delhi - New Delhi, against BJP led demolition of houses owned by Muslim members who were involved in the communal clash in Jahangirpuri. Police detained 20-25 protesters from the site. [size=no report]",0,1650988414,IND
9155543,356,IND109738,109738,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Bishnah,Bishnah,32.6106,74.8556,2,Amar Ujala,National,"On 21 April 2022, locals held a protest at Naugram village in Bishnah tehsil (Jammu district, J&K) over closure of a link road and demanded its opening. [size=no report]",0,1650988414,IND
9155550,356,IND109739,109739,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Jammu,Akhnoor,32.8667,74.7333,1,Amar Ujala,National,"On 21 April 2022, daily wagers and sanitation workers held a sit-in protest at Akhnoor city (Jammu district, J&K) to demand regularization and release of pending wages. The sit-in protest continued until the next day. [size=no report]",0,1650988414,IND
9155555,356,IND109740,109740,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Health Workers (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Amar Ujala,National,"On 21 April 2022, national health mission workers led by mission statehood (a local organization) leader held a protest during a continuing hunger strike at Jammu city (J&K) to demand extension of their services amidst the coronavirus pandemic. [size=no report]",0,1650988414,IND
9155569,356,IND109741,109741,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India); ABSMS: All India Sanitation Workers Union,6,,,0,60,South Asia,India,Jammu and Kashmir,Kathua,Kathua,Kathua,32.3867,75.5174,1,Amar Ujala,National,"On 21 April 2022, sanitation workers under the banner of ABSMS held a sit-in protest at Kathua city (J&K) to demand regularization, minimum wages and implementation of old pension scheme. [size=no report]",0,1650988414,IND
9155570,356,IND109743,109743,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India); ABSMS: All India Sanitation Workers Union,6,,,0,60,South Asia,India,Jammu and Kashmir,Udhampur,Udhampur,Udhampur,32.9243,75.1357,1,Amar Ujala,National,"On 21 April 2022, sanitation workers under the banner of ABSMS held a protest at Udhampur city (J&K) to demand regularization, minimum wages and implementation of old pension scheme. [size=no report]",0,1650988414,IND
9155576,356,IND109745,109745,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Jharkhand,East Singhbhum,Golmuri-Cum-Jugsalai,Jamshedpur,22.8049,86.2025,1,Avenue Mail,Subnational,"On 21 April 2022, a large number of BJP members staged protests in different locations of Jamshedpur city (East Singhbhum, Jharkhand), against the Mango Municipal Corporation and Jugsalai Municipality for their failure to provide basic civic facilities. [size=large]",0,1650988414,IND
9155693,356,IND109855,109855,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Students (India); Naga Ethnic Group (India),6,,,0,60,South Asia,India,Nagaland,Kohima,Kohima Sadar,Kohima,25.6576,94.1051,1,East Mojo,Subnational,"On 21 April 2022, members of the Eastern Naga Students Federation staged a demonstration outside the Civil Secretariat in Kohima city (Kohima, Nagaland) demanding the inclusion of previously exempted posts and departments into the Nagaland Staff Selection Board. [size=no report]",0,1650988414,IND
9155714,356,IND109796,109796,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Free Press Journal (India),National,"On 21 April 2022, BJP members held a protest at Kolkata city (WB) against the state and national leadership of BJP. [size=no report]",0,1650988414,IND
9155717,356,IND109742,109742,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Government of India (2014-),6,,,0,60,South Asia,India,Jammu and Kashmir,Kupwara,Kupwara,Kupwara,34.5258,74.2548,1,Greater Kashmir,Subnational,"On 21 April 2022, scores of elected representatives held a protest at Kupwara city (J&K) against the power department over lack of power supply during the month of Ramzan (a Holy month for Muslim community). [size=scores]",0,1650988414,IND
9155756,356,IND109651,109651,21 April 2022,2022,1,Riots,Mob violence,Rioters (India),Abohar Communal Group (India),5,Rioters (India),Abohar Communal Group (India),5,55,South Asia,India,Punjab,Fazilka,Abohar,Abohar,30.1569,74.2003,1,Hindustan Times,National,"On 21 April 2022, two groups clashed and pelted stones, in Abohar town (Fazilka district, Punjab), over a land dispute. 1 killed, 9 injured. [size=no report]",1,1650988415,IND
9155774,356,IND109799,109799,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BKU: Bharatiya Kisan Union; Farmers (India),6,,,0,60,South Asia,India,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,Muzaffarnagar,29.4709,77.7033,1,Hindustan Times,National,"On 21 April 2022, BKU members staged a protest, in Muzaffarnagar town (Muzaffarnagar district, UP), demanding the release of arrested BKU members following a confrontation with hotel staff. [size=no report]",0,1650988415,IND
9155805,356,IND109744,109744,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Jharkhand,Dhanbad,Baghmara-Cum-Katras,Katras,23.7975,86.2983,1,Indo-Asian News Service,Regional,"On 21 April 2022, locals staged a protest outside the police station in Katras town (Dhanbad, Jharkhand), over a group clash regarding illegal coal trade in Akashkinari village under Katras police station limits, in which 5 people, including a woman, sustained injuries. [size=no report]",0,1650988415,IND
9155915,356,IND109805,109805,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),CPI: Communist Party of India,6,,,0,60,South Asia,India,Manipur,Imphal West,Lamphelpat,Imphal,24.7908,93.9302,1,Sangai Express,Subnational,"On 21 April 2022, members of the Communist Party of India staged a sit-in demonstration at Chingmeirong in Imphal city (Imphal West, Manipur) against rising fuel prices, corruption, and imposition of Hindi while demanding resolution of grievances put forth by women street vendors. [size=no report]",0,1650988415,IND
9155946,356,IND109835,109835,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),INC: Indian National Congress; IYC: Indian Youth Congress,6,,,0,60,South Asia,India,Kerala,Kannur,Kannur,Chala,11.8559,75.4402,1,The Hindu,National,"On 21 April 2022, local residents along with members of Youth Congress and Congress staged a protest in Chala town (Kannur district, Kerala) against the semi-high-speed SilverLine railway project. [size=no report]",0,1650988415,IND
9155947,356,IND109842,109842,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Tamil Nadu,The Nilgiris,Udhagamandalam,Udhagamandalam,11.4134,76.6952,1,The Hindu,National,"On 21 April 2022, temporary sanitary staff held a protest at Udhagamandalam city (The Nilgiris district, Tamil Nadu) against the supervisor at the Udhagamandalam Municipality (UMC) who spoke derogatorily to some of the temporary staff members. [size=no report]",0,1650988415,IND
9155957,356,IND109746,109746,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Maharashtra,Mumbai City,Mumbai City,Mumbai - Dadar,19.0216,72.8427,1,Times of India,National,"On 21 April 2022, bus drivers staged a protest in Mumbai - Dadar city (Mumbai City, Maharashtra), during a flash strike over pending salaries. [size=no report]",0,1650988415,IND
9155960,356,IND109737,109737,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),INC: Indian National Congress; Government of India (2014-),6,,,0,60,South Asia,India,Gujarat,Ahmadabad,Ahmadabad City,Ahmedabad,23.0257,72.5872,1,Times of India,National,"On 21 April 2022, INC members and legislators staged a protest at the airport in Ahmedabad city (Ahmadabad, Gujarat), against the arrest of an independent MLA for writing an 'inciting' tweet against Prime Minister Narendra Modi. [size=no report]",0,1650988415,IND
9155976,356,IND109871,109871,21 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Times of India,National,"On 21 April 2022, over 20 persons held a protest at Kolkata city (WB) to demand vehicle parking rights near their locality. [size=over 20]",0,1650988415,IND
9204927,356,IND110185,110185,21 April 2022,2022,2,Protests,Peaceful protest,Protesters (India),Hindu Group (India),6,,,0,60,South Asia,India,Rajasthan,Alwar,Kathumar,Maithna,27.3172,77.1284,1,Times of India,National,"Around 21 April 2022 (week of), locals staged a protest in Maithna village (Alwar, Rajasthan), against the demolition of a cow shelter and calling it an attack on Hinduism. [size=no report]",0,1652192380,IND
9155487,356,IND109729,109729,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Shiv Sena; Bajrang Dal; Hindu Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Early Times (India); Hindustan Times,Subnational-National,"On 20 April 2022, Shiv Sena and Bajrang Dal members held a protest at Jammu city (J&K) against Pakistan and to demand security for the Amarnath pilgrimage (primarily attended by Hindu community) amidst a threat given by Resistance Front militants. [size=no report]",0,1650988414,IND
9155490,356,IND109803,109803,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),CPI(M): Communist Party of India (Marxist); Muslim Group (India),6,,,0,60,South Asia,India,Delhi,North Delhi,Model Town,Delhi-Jahangirpuri,28.7313,77.1677,1,Economic Times (India); Indian Express,National,"On 20 April 2022, CPI (M) leader and Muslim residents staged a protest, in Delhi-Jahangirpuri, Model Town, North Delhi, against BJP led demolition of houses owned by Muslim members who were involved in the communal clash previously. [size=no report]",0,1650988414,IND
9155542,356,IND109728,109728,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Amar Ujala,National,"On 20 April 2022, employees of four units under the municipality commission held a protest at Jammu city (J&K) over delay in release of salaries. [size=no report]",0,1650988414,IND
9155561,356,IND109726,109726,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Amar Ujala,National,"On 20 April 2022, students led by ABVP held a protest at Jammu city (J&K) to demand direct recruitment of lecturers and principals in Jammu university and to demand readvertisement of NCERT 2021 recruitment notice. [size=no report]",0,1650988414,IND
9155568,356,IND109732,109732,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Jammu and Kashmir,Srinagar,Srinagar South,Srinagar,34.0857,74.8056,1,Amar Ujala,National,"On 20 April 2022, family members of imprisoned persons held a protest at Srinagar city (J&K) to demand urgency in the investigation process of murder of a police official so innocent persons could be freed from the prison. [size=no report]",0,1650988414,IND
9155578,356,IND109734,109734,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJM: Bhartiya Janata Morcha,6,,,0,60,South Asia,India,Jharkhand,East Singhbhum,Golmuri-Cum-Jugsalai,Jamshedpur,22.8049,86.2025,1,Avenue Mail,Subnational,"On 20 April 2022, BJM members burned effigies of the Jharkhand Health and Disaster Management Minister during a protest at Khudiram Chowk in the Mango locality of Jamshedpur city (East Singhbhum, Jharkhand), over suspected corruption in the allocation of the coronavirus incentive funds, that were meant for health workers. [size=no report]",0,1650988414,IND
9155626,356,IND109838,109838,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),KKU: Kirti Kisan Union; Farmers (India),6,,,0,60,South Asia,India,Punjab,Amritsar,Ajnala,Ajnala,31.8447,74.7629,1,Chandigarh Tribune,National,"On 20 April 2022, KKU farmers staged a protest, in Ajnala town (Amritsar district, Punjab), against inadequate power supply to use tube wells for irrigation. [size=no report]",0,1650988414,IND
9155638,356,IND109727,109727,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Daily Excelsior,Subnational,"On 20 April 2022, a number of provident fund employees staged a sit-in protest at Jammu city (J&K) to demand safeguarding of their service interest, release of budget, promotions among other demands. [size=number]",0,1650988414,IND
